feature_name,0,2,3,4
Inlet Temp,0.0273028147949585,0.19689512736573292,0.001216706366672234,0.0
Fan1 speed,2.2722616216716136,0.0,0.0,0.0
Fan4 speed,46.739109826051546,0.09780810131097112,1.2113212010698227,11.741118074836061
Fan2 speed,0.10308799413967433,0.013369438836286687,0.020518374483446525,73.68808768376002
CPU2 Temp,10.446867843612894,0.18216675470163807,87.12229739020137,0.18941837433334313
Power consumption,64.04095315128563,14.323391712157663,68.14918984445076,21.137712899074806
Fan3 speed,113.58057950217261,138.20040565281462,0.05519476158150352,18.200385270656025
CPU1 Temp,96.5540397294631,18.726233514594888,487.49093013139094,28.858440968157897
Memory usage,482.00763310218656,46.218352810295286,15.877925110699513,131.4550055733505
