feature_name,0,2,3
Fan1 speed,0.0,0.0,0.0
Fan2 speed,0.0,0.0,0.0
Fan3 speed,0.0,0.0,0.0
Fan4 speed,8.073667330598846e-05,0.00012069756594009326,0.0
Inlet Temp,0.000831561891435823,0.0005953208913084356,0.0
Memory usage,0.004854994542865931,0.0003578406881208487,0.005095216947386563
CPU2 Temp,0.03458086410671355,0.007267300799809967,0.02667006235088872
CPU1 Temp,0.17068877187257783,0.05525584342613822,0.13726671577755478
Power consumption,0.2151525517504198,0.24936559083369045,0.001120141737036132
