feature_name,0,2,3,4
Fan1 speed,0.0,0.0,0.0,0.0
Fan3 speed,0.0,0.0,0.0,0.0
Fan4 speed,0.0,0.3838655643200056,0.0,0.0
Fan2 speed,0.0,0.0,4.076680484259044,11.742241785860486
Inlet Temp,9.379764299731264,1.6371176887510428,18.439754692221314,0.07633661401200426
CPU2 Temp,4.663977268435099,25.995413736790987,15.121098567981882,6.2487378850918756
Memory usage,27.921642019267527,5.605810635460888,66.49184360533462,38.923556712643794
CPU1 Temp,91.00982537489088,83.26902198767917,11.909729834228264,10.089998298798479
Power consumption,137.18115500979204,153.74744508162496,1.3957486456805401,11.60692670501479
