feature_name,0,2,3
Fan3 speed,0.0,0.0,0.0
Fan4 speed,0.0,0.0,0.0
Fan2 speed,0.0,0.0,3.79677683847686e-05
Fan1 speed,0.018745948263700067,0.02918463468157366,0.0
CPU2 Temp,0.016172721265440965,0.023289364379690102,0.030009614528884662
Inlet Temp,0.05146703692583917,0.0,0.1653747645505168
Power consumption,0.05740577172996923,0.2062857792483969,0.11119138155066335
CPU1 Temp,0.08608401271545153,0.2232502835999355,0.26017371552727014
Memory usage,2.1064660572401404,0.014472866359036825,2.3327950662532944
