feature_name,0,2,3
Inlet Temp,0.0,0.0,0.0
Fan2 speed,0.5628252360653138,2.4209172882614065,1.3810778921325242
Fan4 speed,0.2992579387571946,1.1928267692870118,4.40044602480319
CPU1 Temp,1.2353942731171221,1.4735323628968648,14.445025179641583
Fan1 speed,8.470643339723491,13.981181061375246,9.380652442258526
CPU2 Temp,7.217922645490212,33.505831819609035,0.044549925048226094
Power consumption,44.201926531364194,42.06504985183411,48.58501298471308
Fan3 speed,114.67733796581152,75.28072120291233,18.550362211213205
Memory usage,128.8486090522928,55.57857906358056,182.70527210846168
