feature_name,0,2,6
Inlet Temp,0.018131491634451265,0.08214987787406314,0.0
Fan1 speed,0.0,0.163103868796331,0.025480375102538547
Fan4 speed,0.004005085787389762,0.00397869245191325,9.780883117841304
Fan2 speed,0.0,0.022048376292400473,11.280370181233538
Fan3 speed,0.5956642271976852,1.1777004694693252,22.042649366973738
CPU2 Temp,29.469903283891455,13.777267244441903,0.0018457753837236618
Memory usage,14.567921339714456,31.6421567626711,13.656417061072755
CPU1 Temp,120.74185415011152,66.98234969116263,0.6777888413589995
Power consumption,95.8474702003607,153.19557315759815,9.279456403850412
