feature_name,0,2,3
Fan1 speed,0.0,0.0,0.0
Fan4 speed,0.0,0.0,0.0
Inlet Temp,2.168404344971009e-19,0.0,2.168404344971009e-19
Fan2 speed,0.0,0.0,1.0679860405235324e-06
Power consumption,0.02919658271976234,0.1117888354848342,0.0018206013825671115
Fan3 speed,0.0,0.17016662668939375,3.0452479562838048e-05
Memory usage,0.31498446363943244,0.15803159862305424,0.06345635335380437
CPU2 Temp,0.2498295153918992,0.15044520649893903,0.31453252494513473
CPU1 Temp,1.0623173353987636,0.009949279903687366,1.3262621751055361
