feature_name,0,2,3
Fan3 speed,0.0,0.0,0.00718002326385282
Fan4 speed,0.016445483307503932,0.5232367837778245,0.0
Fan2 speed,0.015770021078163214,1.0731497161708015,0.013685825848503589
Inlet Temp,0.8001569194893482,1.7277845820728999e-15,6.534375160461193
Fan1 speed,0.352551525736414,7.803188238815017,2.5092412816571503
CPU1 Temp,6.938362549449621,9.041381200796879,4.668848001067674
CPU2 Temp,30.638542696654344,47.51757489146946,0.7948922769886844
Memory usage,170.14589238474358,0.2686591905134796,168.05866963223562
Power consumption,189.21221822278036,185.21292339544698,35.77181312847476
