feature_name,0,2,3,4
Fan1 speed,0.0,0.47704576879744265,0.0,0.0
Inlet Temp,6.541469088002546e-05,0.0,3.2591881098330497,1.1255072968221118
Fan4 speed,4.942063198354444,0.027632819115079955,2.716719818847248,0.00816523552559398
Fan3 speed,5.319684326393547,4.930596901865407,0.2948321541858824,0.0
CPU2 Temp,5.133289053205789e-05,0.22294191316498305,7.335165184411816,8.423989810015648
Fan2 speed,30.31743232508656,35.82725664997262,0.3968749755796428,0.08379052642376336
Power consumption,35.65378086522313,3.06409942821938,207.9820102879111,9.11417764666186
CPU1 Temp,72.64598788580135,133.8686155859076,15.457325494507497,47.47202422744511
Memory usage,131.92262775903262,48.196310793078595,80.08218534476269,58.68596907439746
