feature_name,0,2,3
Fan2 speed,0.0,0.0,0.0
Fan3 speed,0.0,0.0,0.0
Fan4 speed,0.0,3.792937914940067,2.708944180085382e-14
Fan1 speed,5.645244980003045,1.2383318623237793,7.97455816670279e-05
CPU2 Temp,11.689075341915823,0.22643073845925046,0.0394737525818078
Memory usage,40.682917506603964,20.878936611286004,26.065628175312316
CPU1 Temp,93.36095721403647,9.015642364713647,3.012913786198456
Power consumption,33.20298873460335,72.78602150169775,43.42571353643833
Inlet Temp,157.84254841390236,31.31194671244623,3.5109773750057474
