feature_name,0,2,3
Fan4 speed,4.338420368637346,1.6112503081110938,0.0002064924977945062
Fan3 speed,11.099129748212253,16.07835412866212,0.00828267085381732
Fan2 speed,37.23841279198766,17.13901472199137,0.42844821632435814
CPU1 Temp,22.99679556630572,27.875995095495657,9.26174154202476
Inlet Temp,55.35877612345708,7.172880672060287,0.00023529679074414526
Fan1 speed,57.42764499668158,38.2723552333251,0.16366372459963952
Power consumption,93.53137091778873,106.39492675800055,123.40133010186956
Memory usage,250.65142520421952,130.2491266151369,39.125180891077505
CPU2 Temp,267.2700613928116,0.1572449890209249,511.96544453522904
