feature_name,0,2,3
Fan1 speed,0.0029495429817630405,1.748926622810115,0.001808731376868092
Fan3 speed,0.8730873060623421,3.5963541476762613,0.08884759009232272
Fan4 speed,4.000643619735404,1.5149772628432887,0.27365078766663864
Fan2 speed,0.03826482926221025,1.2375926039873248,6.329059722313559
Inlet Temp,0.0030128719686847803,9.989215155591362,0.003499528612328556
CPU2 Temp,88.3804789479043,2.4609206333578264,106.66808394403793
Power consumption,50.83306618143133,64.17022041553355,194.54114440906156
CPU1 Temp,94.84467193426607,30.691310423051373,237.10164520557248
Memory usage,321.7957152418747,1.7435502619590058,64.77481903520717
