feature_name,0,2,3
Fan3 speed,1.5673983689039763,9.327455641619618,0.004830545449693818
Inlet Temp,7.790447557322419,3.624912678686894,3.161533534967731e-16
Fan4 speed,3.71319930661469,8.770333990055784,1.4203048459560108e-17
Fan2 speed,15.507709516099363,4.99895282448404,0.009460795169989105
Fan1 speed,31.851615019413718,6.799548262427978,0.02098783058132537
Power consumption,9.363284940296156,30.345028988248547,1.2543750291760833
CPU2 Temp,23.211723452704966,0.024295993795775055,42.897677769035596
Memory usage,65.02318309912641,11.2485620944648,7.934021735306085
CPU1 Temp,90.99197239586256,21.62018009115463,197.63059103863526
