feature_name,0,2,3,4
Inlet Temp,0.1434571130566715,0.0,0.10062232925547669,5.097945900213105e-06
Fan3 speed,0.06458056422313438,9.901118155010597,0.48203976920946046,25.346954335296118
Fan2 speed,3.9771812830673303,13.185180384173433,1.0862704182886287,18.78036319933575
Fan4 speed,1.3799884017149335,0.0026039175667242984,39.56661855278267,0.05828183993881463
Fan1 speed,34.61689338584634,13.281776738950835,0.08287755530513984,0.0
Memory usage,45.95301186178361,10.41442589630487,31.710183233326454,21.412817944445187
CPU2 Temp,17.224937425773668,145.1764061389318,12.734500004253018,4.219107101191166
Power consumption,145.9928756934349,12.34641308307591,4.673017110103102,43.4939429197286
CPU1 Temp,190.97604953575365,146.52794286284362,0.07451028871139329,0.017385139842518604
