feature_name,0,2,3,6
Inlet Temp,9.135272228451979e-07,5.359263488731621e-06,2.7471080965568717e-13,3.005199697124223e-07
Fan3 speed,0.0049080694800748125,2.1040944666284633,2.3966780971955556e-05,11.446773133358173
Fan2 speed,9.797013970394879,0.0017715254750547468,19.188445791884675,4.7226672943952925
Power consumption,20.796154742696288,9.236737158649285,0.0238340566013565,9.278744680686652
Fan4 speed,0.0821416914199736,0.01651878811862923,1.6212119748731233,53.098335853321046
Memory usage,107.49509656300961,7.764261754198192,5.011744768241419,9.391287445093047
Fan1 speed,0.9570774061448162,0.021888746543861925,118.56132961420192,186.95519307512427
CPU2 Temp,424.9928727235099,5.651879634494851e-05,2.059253396455644,27.004681562293808
CPU1 Temp,33.937198617137824,52.495497305734105,469.03514907485476,108.88468352654091
