feature_name,0,2,3
Fan3 speed,0.0,0.0017744871159093368,0.0
Fan1 speed,0.005078866831788958,0.00020170613384621662,0.0
Fan4 speed,0.5324284818561816,0.007518764090956119,2.3418766925686896e-16
Fan2 speed,5.996318381326649,1.8944224545950807,0.0
Inlet Temp,0.02307139533233646,10.449482717433614,0.026526194336124277
Power consumption,32.907137490904525,10.257217740773779,23.247181014594005
CPU2 Temp,35.229631666884124,17.89904916561474,143.3997395888194
Memory usage,450.2907062656113,294.8918722306152,3.3104866497269403
CPU1 Temp,227.76578969088783,69.39282025103014,570.9444403326365
