feature_name,0,2,3
Fan4 speed,2.10212910989212,0.0,0.9001553656780353
Fan2 speed,2.0784862873150844,11.070669044883553,0.6021797487921885
Fan3 speed,8.025062087410843,1.5222916416236671,5.077744551751269
Fan1 speed,7.73636251265387,46.01628857761811,2.2532209032775485
Inlet Temp,2.0637982544730393,48.86808812613105,35.87084518237145
CPU2 Temp,9.682791858101055,27.315355751521345,101.14328161358682
Power consumption,60.506441714304465,54.49053961661501,157.6942834587647
CPU1 Temp,98.18454270023561,315.3531998356589,52.587454907475056
Memory usage,279.7633260976681,9.39770381663675,216.30230349315502
