feature_name,0,3,4
Fan3 speed,0.0307821131604008,0.0,0.0
Fan2 speed,0.043369856019250315,0.02600937881964165,0.0
Fan4 speed,3.8536400878964105,4.6677719357759395,0.0
Inlet Temp,4.219113644516949,6.226477491313804,0.0
CPU1 Temp,12.859920654194594,9.471506794901973,4.84576003378479
Fan1 speed,12.766757410186138,38.46636116603659,0.0
CPU2 Temp,67.82575567564139,78.97387206887467,0.4300675745149573
Power consumption,41.630644752495954,94.30655370396164,30.408607791428594
Memory usage,297.6035651836103,226.7638490781402,38.31636536842162
