feature_name,0,2,3
Fan1 speed,0.0,0.0,0.0
Fan4 speed,1.5323364506874583e-06,0.0,2.6389760857818733e-06
Fan3 speed,0.00011393611470309709,0.0,0.0001343211769506917
Fan2 speed,0.009301380216154584,0.0,0.012663510850917081
Inlet Temp,3.1785329671352436,0.44491577731771914,0.47484201976265294
Memory usage,40.887454172031894,9.993814702854461,41.24021843591896
CPU1 Temp,55.74461919785212,12.623431012270093,33.40087335171279
Power consumption,73.49757553568296,58.29579431579453,46.21117709051559
CPU2 Temp,411.09893269071813,1.069727078663619,448.1752950323391
